category,bathrooms,bedrooms,has_photo,pets_allowed,price,square_feet,cityname,state,latitude,longitude,source,Conteo body
housing/rent/apartment,2.0,3.0,Yes,Desconocido,1625,1286,Azle,TX,32.91,-97.5572,RentDigs.com,1007
housing/rent/apartment,2.0,3.0,Thumbnail,"Cats,Dogs",1495,1286,Bastrop,TX,30.1158,-97.2746,RentLingo,139
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",1300,1286,Raleigh,NC,35.823,-78.6438,RentLingo,303
housing/rent/apartment,2.0,3.0,Yes,"Cats,Dogs",1219,1286,Euless,TX,32.8255,-97.1039,RentDigs.com,1013
housing/rent/apartment,2.0,3.0,Thumbnail,"Cats,Dogs",1049,1286,Franklin,IN,39.4846,-86.0525,RentLingo,231
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",2200,1287,Miami Beach,FL,25.8275,-80.1842,RentLingo,139
housing/rent/apartment,2.0,3.0,Thumbnail,Cats,1150,1287,Cincinnati,OH,39.1679,-84.4933,RentLingo,141
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",2752,1288,Alpharetta,GA,34.0718,-84.2525,ListedBuy,939
housing/rent/apartment,2.0,2.0,Thumbnail,Dogs,1495,1288,Missoula,MT,46.8587,-114.041,RentLingo,140
housing/rent/apartment,2.5,2.0,Thumbnail,Desconocido,1875,1289,Snoqualmie,WA,47.5269,-121.821,RentLingo,160
housing/rent/apartment,2.0,3.0,Thumbnail,"Cats,Dogs",1399,1289,Concord,NC,35.4047,-80.6098,RentLingo,135
housing/rent/apartment,2.0,3.0,Thumbnail,Desconocido,3349,1290,Long Beach,CA,33.7696,-118.1926,RentDigs.com,877
housing/rent/apartment,2.0,3.0,Yes,"Cats,Dogs",3149,1290,Long Beach,CA,33.7696,-118.1926,RentDigs.com,877
housing/rent/apartment,2.0,2.0,Thumbnail,Desconocido,1840,1290,Lawrence,NJ,40.2659,-74.6959,RentDigs.com,904
housing/rent/apartment,1.5,2.0,Thumbnail,Desconocido,1500,1290,Columbus,OH,39.9974,-82.9829,RentLingo,147
housing/rent/apartment,2.0,2.0,Thumbnail,Desconocido,1374,1290,Morrisville,NC,35.823,-78.6438,RentDigs.com,745
housing/rent/apartment,2.0,3.0,Thumbnail,Desconocido,1152,1290,Knightdale,NC,35.7863,-78.4845,RentDigs.com,918
housing/rent/apartment,1.0,2.0,Yes,Desconocido,815,1290,Dayton,OH,39.7479,-84.1594,RentDigs.com,568
housing/rent/apartment,2.5,2.0,Thumbnail,"Cats,Dogs",1995,1291,Dallas,TX,32.8212,-96.7853,RentLingo,136
housing/rent/apartment,2.0,3.0,Thumbnail,"Cats,Dogs",1629,1291,Auburn,WA,47.3002,-122.2168,RentLingo,321
housing/rent/apartment,1.5,2.0,Yes,Desconocido,1332,1291,Cockeysville,MD,39.4915,-76.6609,RentDigs.com,904
housing/rent/apartment,2.0,3.0,No,"Cats,Dogs",1560,1292,Lutherville Timonium,MD,39.4349,-76.6549,RentDigs.com,996
housing/rent/apartment,2.0,2.0,Thumbnail,Desconocido,3050,1294,Miami,FL,25.7603,-80.3005,RentLingo,144
housing/rent/apartment,2.0,2.0,Thumbnail,Desconocido,2041,1294,Macedonia,OH,41.3137,-81.4961,RentDigs.com,969
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",1449,1294,Tipp City,OH,39.9513,-84.1778,RentDigs.com,892
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",1449,1294,Lebanon,OH,39.4478,-84.21,RentDigs.com,930
housing/rent/apartment,2.0,2.0,Yes,"Cats,Dogs",1419,1294,Lawrenceville,GA,34.0072,-84.0034,RentDigs.com,1009
housing/rent/apartment,2.0,3.0,Thumbnail,"Cats,Dogs",1295,1294,Sterrett,AL,33.4268,-86.5096,RentLingo,143
housing/rent/apartment,2.0,2.0,Thumbnail,Desconocido,1059,1294,Wooster,OH,40.8073,-81.9566,RentDigs.com,979
housing/rent/apartment,2.0,2.0,Thumbnail,Desconocido,2690,1295,Andover,MA,42.6484,-71.1615,ListedBuy,802
housing/rent/apartment,2.0,2.0,Thumbnail,Desconocido,1564,1295,Dallas,TX,32.9158,-96.8961,RentDigs.com,890
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",949,1295,Jacksonville,FL,30.2989,-81.6324,RentLingo,149
housing/rent/apartment,2.0,3.0,Thumbnail,Desconocido,845,1295,Richmond,VA,37.4007,-77.4627,RentDigs.com,495
housing/rent/apartment,1.5,3.0,Thumbnail,Dogs,2400,1296,Mountlake Terrace,WA,47.7921,-122.3045,RentLingo,146
housing/rent/apartment,2.5,2.0,Yes,Desconocido,1888,1296,Marietta,GA,34.0007,-84.4665,RentDigs.com,830
housing/rent/apartment,2.0,2.0,Yes,Desconocido,1670,1296,Cumming,GA,34.2088,-84.1351,RentDigs.com,887
housing/rent/apartment,2.0,2.0,Thumbnail,Desconocido,3243,1297,Newton Highlands,MA,42.3157,-71.2073,RentDigs.com,957
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",1580,1297,Alpharetta,GA,34.0791,-84.2039,RentDigs.com,996
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",1442,1297,Alpharetta,GA,34.0299,-84.2425,RentDigs.com,880
housing/rent/apartment,2.0,3.0,Thumbnail,Desconocido,1885,1298,Lawrence,NJ,40.2659,-74.6959,RentDigs.com,898
housing/rent/apartment,2.0,3.0,Thumbnail,"Cats,Dogs",1399,1298,Spring,TX,30.0871,-95.4685,RentLingo,277
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",1415,1299,Longview,TX,32.5548,-94.7807,RentDigs.com,1003
housing/rent/apartment,2.0,3.0,Thumbnail,Cats,4955,1300,Santa Monica,CA,34.0231,-118.4811,RentLingo,153
housing/rent/apartment,2.0,3.0,Thumbnail,Desconocido,4000,1300,San Diego,CA,32.7876,-117.1265,RentLingo,135
housing/rent/apartment,1.5,2.0,Thumbnail,"Cats,Dogs",3450,1300,Los Angeles,CA,34.0372,-118.2972,RentLingo,139
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",3400,1300,Desconocido,Desconocido,39.8163,-98.5576,RentLingo,156
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",3198,1300,Los Angeles,CA,34.0372,-118.2972,RentLingo,140
housing/rent/apartment,2.0,2.0,Thumbnail,Desconocido,3150,1300,Denver,CO,39.7566,-105.0033,RentLingo,138
housing/rent/apartment,1.0,3.0,Thumbnail,Desconocido,2750,1300,Jamaica Plain,MA,42.2947,-71.1305,Listanza,704
housing/rent/apartment,2.0,5.0,Thumbnail,Desconocido,2625,1300,Lexington,KY,38.0172,-84.4931,RentLingo,133
housing/rent/apartment,2.0,2.0,Thumbnail,Desconocido,2575,1300,Chevy Chase,MD,38.9799,-77.0798,RentDigs.com,1020
housing/rent/apartment,2.0,3.0,Thumbnail,Desconocido,2495,1300,Norwood,MA,42.1865,-71.202,RentDigs.com,872
housing/rent/apartment,2.0,2.0,Thumbnail,Desconocido,2422,1300,Chevy Chase,MD,38.9799,-77.0798,RentDigs.com,996
housing/rent/apartment,2.0,2.0,Thumbnail,Desconocido,2295,1300,Los Alamitos,CA,33.7968,-118.0624,RentDigs.com,325
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,2100,1300,Atlanta,GA,33.7848,-84.3922,RentLingo,181
housing/rent/apartment,2.0,3.0,Yes,Desconocido,2095,1300,Sierra Madre,CA,34.1684,-118.0516,RentDigs.com,708
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",1995,1300,Buffalo,NY,42.9112,-78.8171,RentLingo,279
housing/rent/apartment,2.0,2.0,Thumbnail,Desconocido,1988,1300,Carteret,NJ,40.5835,-74.2333,RentDigs.com,1015
housing/rent/apartment,2.0,3.0,Thumbnail,Desconocido,1950,1300,Corvallis,OR,44.5716,-123.282,RentLingo,142
housing/rent/apartment,3.0,4.0,Thumbnail,Desconocido,1800,1300,West Lafayette,IN,40.4969,-86.9659,RentLingo,297
housing/rent/apartment,2.0,3.0,Thumbnail,Desconocido,1700,1300,Bloomington,IN,39.1471,-86.5136,RentLingo,144
housing/rent/apartment,2.5,2.0,Thumbnail,"Cats,Dogs",1595,1300,Houston,TX,29.7714,-95.4343,RentLingo,137
housing/rent/apartment,1.0,3.0,Thumbnail,Desconocido,1499,1300,Milwaukee,WI,43.0531,-87.9659,RentLingo,298
housing/rent/apartment,2.0,2.0,Thumbnail,Desconocido,1475,1300,Sewickley,PA,40.5522,-80.1531,RentDigs.com,985
housing/rent/apartment,2.0,3.0,Yes,"Cats,Dogs",1410,1300,Marietta,GA,33.9295,-84.4662,RentDigs.com,962
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",1350,1300,Auburn Hills,MI,42.6646,-83.2739,RentLingo,151
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,1295,1300,Hartford,CT,41.7566,-72.689,RentDigs.com,943
housing/rent/apartment,2.0,3.0,Thumbnail,"Cats,Dogs",1225,1300,Hixson,TN,35.1628,-85.2135,RentLingo,136
housing/rent/apartment,1.5,3.0,Thumbnail,"Cats,Dogs",1200,1300,Lafayette,LA,30.1909,-92.0646,RentLingo,137
housing/rent/apartment,2.0,2.0,Thumbnail,Desconocido,1199,1300,Wasilla,AK,61.594,-149.4124,RentLingo,148
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1150,1300,Cincinnati,OH,39.1679,-84.4933,RentLingo,316
housing/rent/apartment,1.5,2.0,Thumbnail,"Cats,Dogs",1095,1300,Hartland,WI,43.1096,-88.3501,RentLingo,145
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",1035,1300,Marietta,GA,33.9295,-84.4662,RentDigs.com,891
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",1020,1300,Myrtle Beach,SC,33.662,-78.9316,RentLingo,159
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",1000,1300,San Antonio,TX,29.4624,-98.5253,RentLingo,144
housing/rent/apartment,1.5,2.0,Thumbnail,"Cats,Dogs",975,1300,Minot,ND,48.2469,-101.3017,RentLingo,139
housing/rent/apartment,2.0,3.0,Thumbnail,Desconocido,950,1300,Saint Joseph,MO,39.76,-94.8272,ListedBuy,921
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",930,1300,Memphis,TN,35.1211,-89.9517,RentLingo,290
housing/rent/apartment,2.0,3.0,Thumbnail,"Cats,Dogs",900,1300,Grand Forks,ND,47.9179,-97.0658,RentLingo,138
housing/rent/apartment,2.0,3.0,Thumbnail,Desconocido,2298,1301,Kent,WA,47.3907,-122.2626,RentDigs.com,858
housing/rent/apartment,2.0,3.0,Thumbnail,Desconocido,1837,1301,Reno,NV,39.5247,-119.8896,RentDigs.com,1020
housing/rent/apartment,2.0,4.0,Thumbnail,Desconocido,1679,1301,Bothell,WA,47.8441,-122.1991,RentDigs.com,720
housing/rent/apartment,2.0,4.0,Thumbnail,Desconocido,475,1301,Blacksburg,VA,37.2312,-80.4159,RentLingo,140
housing/rent/apartment,2.5,2.0,Thumbnail,Desconocido,3300,1302,San Jose,CA,37.3108,-121.8645,RentLingo,135
housing/rent/apartment,2.0,3.0,Yes,"Cats,Dogs",1540,1302,Arlington,TX,32.6924,-97.1324,RentDigs.com,992
housing/rent/apartment,2.0,2.0,Yes,Desconocido,3036,1303,Princeton,NJ,40.3663,-74.6688,RentDigs.com,825
housing/rent/apartment,2.0,2.0,Yes,Desconocido,3700,1304,Jersey City,NJ,40.722,-74.0644,RentDigs.com,996
housing/rent/apartment,2.0,2.0,Yes,"Cats,Dogs",2514,1304,Princeton,NJ,40.3663,-74.6688,RentDigs.com,1024
housing/rent/apartment,2.0,2.0,Yes,Desconocido,2427,1304,Princeton,NJ,40.3663,-74.6688,RentDigs.com,976
housing/rent/apartment,2.5,2.0,Yes,Desconocido,1294,1304,Marietta,GA,34.0007,-84.4665,RentDigs.com,1007
housing/rent/apartment,2.0,2.0,Thumbnail,Desconocido,3385,1305,Princeton,NJ,40.3663,-74.6688,RentDigs.com,872
housing/rent/apartment,2.0,2.0,Thumbnail,Desconocido,3385,1305,Princeton,NJ,40.3663,-74.6688,RentDigs.com,878
housing/rent/apartment,1.5,2.0,Thumbnail,Desconocido,2195,1305,Portland,OR,45.5091,-122.6449,RentLingo,139
housing/rent/apartment,2.0,3.0,Thumbnail,Dogs,1795,1305,Winter Park,FL,28.5964,-81.3237,RentLingo,139
housing/rent/apartment,2.0,1.0,Thumbnail,Desconocido,1650,1305,San Antonio,TX,29.4624,-98.5253,RentLingo,245
housing/rent/apartment,2.0,3.0,Yes,"Cats,Dogs",1280,1305,Marietta,GA,33.9295,-84.4662,RentDigs.com,843
housing/rent/apartment,2.0,3.0,Thumbnail,"Cats,Dogs",1199,1305,Irmo,SC,34.119,-81.1962,RentLingo,139
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",725,1306,Hortonville,WI,44.3235,-88.6223,RentLingo,281
housing/rent/apartment,2.0,3.0,Thumbnail,Desconocido,1899,1307,Fernandina Beach,FL,30.6378,-81.4612,RentLingo,148
housing/rent/apartment,2.5,3.0,Thumbnail,"Cats,Dogs",1625,1307,Midlothian,TX,32.4797,-96.9807,RentLingo,151
housing/rent/apartment,2.5,2.0,Thumbnail,"Cats,Dogs",3417,1308,Pasadena,CA,34.1375,-118.1656,RentDigs.com,956
housing/rent/apartment,2.5,2.0,Thumbnail,Desconocido,3333,1308,Pasadena,CA,34.1375,-118.1656,RentDigs.com,1010
housing/rent/apartment,2.0,3.0,Yes,"Cats,Dogs",1064,1309,Concord,NC,35.4014,-80.5827,RentDigs.com,855
housing/rent/apartment,2.0,3.0,Thumbnail,Cats,2900,1310,Northridge,CA,34.2417,-118.5257,RentLingo,144
housing/rent/apartment,1.5,2.0,Thumbnail,"Cats,Dogs",2750,1310,Desconocido,Desconocido,39.8163,-98.5576,RentLingo,141
housing/rent/apartment,2.0,2.0,Thumbnail,Dogs,1699,1310,Canton,MI,42.3136,-83.4763,RentLingo,149
housing/rent/apartment,2.5,2.0,Thumbnail,"Cats,Dogs",1395,1310,Washington,MI,42.7449,-83.0073,RentLingo,156
housing/rent/apartment,2.0,2.0,Yes,Desconocido,3661,1311,Pasadena,CA,34.1375,-118.1656,RentDigs.com,971
housing/rent/apartment,2.0,3.0,Thumbnail,Desconocido,1210,1311,Greensboro,NC,36.0851,-79.8311,RentDigs.com,993
housing/rent/apartment,2.0,3.0,Thumbnail,Desconocido,1170,1311,Greensboro,NC,36.0723,-79.8196,RentDigs.com,876
housing/rent/apartment,2.0,3.0,Thumbnail,Desconocido,2000,1312,Issaquah,WA,47.5582,-122.0044,RentDigs.com,734
housing/rent/apartment,2.0,2.0,Thumbnail,Desconocido,1611,1312,Denver,CO,39.6821,-104.8846,RentDigs.com,1014
housing/rent/apartment,2.0,3.0,Thumbnail,Desconocido,1500,1312,Helotes,TX,29.5931,-98.7154,RentLingo,136
housing/rent/apartment,2.0,3.0,Thumbnail,"Cats,Dogs",1349,1312,Mesquite,TX,32.7835,-96.6121,RentLingo,298
housing/rent/apartment,2.0,3.0,Thumbnail,"Cats,Dogs",1175,1312,Columbia,SC,34.0505,-81.0098,RentLingo,147
housing/rent/apartment,2.0,3.0,Thumbnail,Dogs,1150,1312,Lubbock,TX,33.56,-101.8904,RentLingo,132
housing/rent/apartment,2.0,3.0,No,Desconocido,1112,1313,Houston,TX,29.9414,-95.3445,GoSection8,272
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",2927,1314,Waltham,MA,42.3835,-71.2386,RentDigs.com,983
housing/rent/apartment,2.0,3.0,Yes,"Cats,Dogs",1165,1314,Norman,OK,35.2441,-97.4144,RentDigs.com,943
housing/rent/apartment,2.5,2.0,Thumbnail,Desconocido,2002,1315,Denver,CO,39.6665,-105.0962,RentDigs.com,1003
housing/rent/apartment,2.5,3.0,Thumbnail,"Cats,Dogs",1695,1315,Vancouver,WA,45.6558,-122.5888,RentLingo,141
housing/rent/apartment,2.5,2.0,Thumbnail,Desconocido,2055,1316,Denver,CO,39.6665,-105.0962,RentDigs.com,1012
housing/rent/apartment,2.0,3.0,Thumbnail,"Cats,Dogs",1350,1316,Blue Springs,MO,39.0146,-94.2843,RentLingo,308
housing/rent/apartment,2.5,2.0,Thumbnail,"Cats,Dogs",1895,1317,Corvallis,OR,44.5716,-123.282,RentLingo,143
housing/rent/apartment,2.0,3.0,Thumbnail,Desconocido,1465,1317,Ocala,FL,29.1542,-82.1938,RentDigs.com,764
housing/rent/apartment,2.0,3.0,Thumbnail,Desconocido,1295,1317,Yukon,OK,35.4975,-97.7329,RentLingo,140
housing/rent/apartment,2.0,3.0,Thumbnail,Desconocido,1095,1317,Goldsboro,NC,35.3718,-77.9282,RentDigs.com,967
housing/rent/apartment,3.0,3.0,Thumbnail,"Cats,Dogs",4250,1319,Los Angeles,CA,34.0435,-118.4497,RentDigs.com,904
housing/rent/apartment,2.5,2.0,Thumbnail,Desconocido,1266,1319,Toledo,OH,41.7068,-83.6497,RentDigs.com,700
housing/rent/apartment,2.0,5.0,Thumbnail,Desconocido,4200,1320,Ann Arbor,MI,42.2711,-83.745,RentLingo,135
housing/rent/apartment,2.0,2.0,Yes,Desconocido,3415,1320,Pasadena,CA,34.1375,-118.1656,RentDigs.com,987
housing/rent/apartment,2.0,2.0,Thumbnail,Desconocido,2695,1320,Dublin,CA,37.7147,-121.93,RentLingo,139
housing/rent/apartment,1.5,2.0,Thumbnail,Desconocido,2060,1320,Scotch Plains,NJ,40.6221,-74.3767,RentDigs.com,662
housing/rent/apartment,2.0,2.0,Thumbnail,Desconocido,1924,1320,East Orange,NJ,40.7647,-74.2119,RentDigs.com,936
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",1305,1320,Jackson,WI,43.3199,-88.163,RentDigs.com,1012
housing/rent/apartment,2.0,3.0,Yes,"Cats,Dogs",1092,1320,Arlington,TX,32.7192,-97.1513,RentDigs.com,950
housing/rent/apartment,2.0,3.0,Thumbnail,Desconocido,1850,1321,Coral Springs,FL,26.2418,-80.258,GoSection8,206
housing/rent/apartment,2.0,3.0,Thumbnail,"Cats,Dogs",1399,1322,Humble,TX,30.0021,-95.2555,RentLingo,138
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",1825,1324,Oakland Township,MI,42.7234,-83.1474,RentLingo,171
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",1625,1324,Auburn Hills,MI,42.6646,-83.2739,RentLingo,161
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",1620,1324,Clinton Township,MI,42.584,-82.9273,RentLingo,175
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",1575,1324,Lake Orion,MI,42.7624,-83.2742,RentLingo,164
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",1250,1324,Plano,TX,33.0476,-96.7467,RentLingo,138
housing/rent/apartment,1.0,3.0,Thumbnail,Cats,975,1324,Omaha,NE,41.2562,-96.0404,RentLingo,293
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",2390,1325,Kansas City,MO,39.0744,-94.5521,RentLingo,140
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",1595,1325,Raleigh,NC,35.823,-78.6438,RentLingo,277
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",1475,1325,Desconocido,Desconocido,39.8163,-98.5576,RentLingo,152
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",1459,1325,Bradenton,FL,27.4849,-82.5345,RentDigs.com,1010
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",1375,1325,Desconocido,Desconocido,39.8163,-98.5576,RentLingo,168
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",1375,1325,Desconocido,Desconocido,39.8163,-98.5576,RentLingo,170
housing/rent/apartment,2.0,3.0,Thumbnail,"Cats,Dogs",1599,1326,Mesa,AZ,33.4146,-111.766,RentLingo,296
housing/rent/apartment,2.0,2.0,Thumbnail,Desconocido,1599,1327,Batavia,OH,39.0973,-84.1471,RentDigs.com,977
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",1465,1327,West Haven,UT,41.2205,-112.0172,RentLingo,307
housing/rent/apartment,1.5,2.0,Thumbnail,Desconocido,4909,1328,Los Angeles,CA,34.0394,-118.2656,RentDigs.com,959
housing/rent/apartment,2.0,3.0,Thumbnail,"Cats,Dogs",1549,1329,Midlothian,TX,32.4797,-96.9807,RentLingo,233
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",2695,1330,Los Angeles,CA,34.0372,-118.2972,RentLingo,326
housing/rent/apartment,2.0,2.0,Thumbnail,Desconocido,1941,1330,Leesburg,VA,39.1398,-77.5718,ListedBuy,966
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",1400,1330,Las Vegas,NV,36.0397,-115.198,RentDigs.com,999
housing/rent/apartment,2.5,2.0,Thumbnail,"Cats,Dogs",1265,1330,Harrisburg,SD,43.4299,-96.6968,RentLingo,154
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",920,1330,West Lafayette,IN,40.4969,-86.9659,RentLingo,326
housing/rent/apartment,2.0,3.0,Thumbnail,"Cats,Dogs",1300,1331,Dallas,GA,33.9217,-84.8634,RentLingo,135
housing/rent/apartment,2.0,2.0,Thumbnail,Desconocido,5000,1333,Coronado,CA,32.6596,-117.1595,RentLingo,152
housing/rent/apartment,2.0,3.0,Thumbnail,"Cats,Dogs",1989,1333,Upper Marlboro,MD,38.8826,-76.7646,RentDigs.com,966
housing/rent/apartment,2.0,2.0,Thumbnail,Desconocido,2300,1334,Chula Vista,CA,32.6197,-117.0226,RentLingo,139
housing/rent/apartment,2.0,3.0,Thumbnail,Desconocido,1369,1334,Burlington,NC,36.0808,-79.4527,ListedBuy,1014
housing/rent/apartment,2.0,3.0,Thumbnail,Desconocido,1369,1334,Burlington,NC,36.0334,-79.4909,RentDigs.com,990
housing/rent/apartment,2.5,2.0,Thumbnail,Dogs,3750,1335,Encinitas,CA,33.0534,-117.266,RentLingo,141
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",2895,1335,San Diego,CA,32.7876,-117.1265,RentLingo,141
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",1389,1335,Marietta,GA,33.9295,-84.4662,RentDigs.com,764
housing/rent/apartment,2.5,2.0,Thumbnail,"Cats,Dogs",1800,1336,Columbus,OH,39.9974,-82.9829,RentLingo,136
housing/rent/apartment,2.0,3.0,Thumbnail,Desconocido,1779,1336,Yorktown,VA,37.1223,-76.4484,RentDigs.com,831
housing/rent/apartment,2.0,3.0,Thumbnail,"Cats,Dogs",1225,1336,Columbia,SC,34.0505,-81.0098,RentLingo,137
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,995,1336,Ames,IA,42.0259,-93.6516,RentLingo,132
housing/rent/apartment,2.0,3.0,Yes,Desconocido,2503,1337,Princeton,NJ,40.3663,-74.6688,RentDigs.com,1009
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",1425,1337,Tea,SD,43.4468,-96.8378,RentLingo,144
housing/rent/apartment,2.0,3.0,Thumbnail,Desconocido,2150,1338,Pittsburgh,PA,40.4678,-79.9134,RentDigs.com,722
housing/rent/apartment,2.0,3.0,Yes,"Cats,Dogs",1890,1338,Woodbury,NJ,39.825,-75.1322,RentDigs.com,815
housing/rent/apartment,3.0,3.0,Thumbnail,"Cats,Dogs",1200,1338,Columbia,SC,34.0505,-81.0098,RentLingo,139
housing/rent/apartment,1.0,3.0,Thumbnail,"Cats,Dogs",1099,1338,Houston,TX,29.7714,-95.4343,RentLingo,257
housing/rent/apartment,2.0,3.0,Thumbnail,Desconocido,1750,1339,Las Vegas,NV,36.1536,-115.1965,RentDigs.com,999
housing/rent/apartment,2.0,2.0,Thumbnail,Desconocido,1190,1339,Greensboro,NC,36.0909,-79.9272,RentDigs.com,968
housing/rent/apartment,2.0,3.0,Yes,Desconocido,1403,1340,Marietta,GA,33.9025,-84.5841,RentDigs.com,1024
housing/rent/apartment,2.0,3.0,Thumbnail,"Cats,Dogs",1195,1340,College Station,TX,30.5969,-96.3034,RentLingo,142
housing/rent/apartment,2.0,3.0,Thumbnail,"Cats,Dogs",1149,1340,Dallas,GA,33.9217,-84.8634,RentLingo,138
housing/rent/apartment,2.0,3.0,Yes,"Cats,Dogs",1898,1341,Euless,TX,32.8524,-97.0886,RentDigs.com,1015
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,950,1341,San Antonio,TX,29.4624,-98.5253,RentLingo,161
housing/rent/apartment,1.0,3.0,Thumbnail,"Cats,Dogs",1625,1343,Cincinnati,OH,39.1679,-84.4933,RentLingo,144
housing/rent/apartment,2.0,4.0,Thumbnail,"Cats,Dogs",1299,1343,Missouri City,TX,29.5677,-95.521,RentLingo,142
housing/rent/apartment,2.0,3.0,Yes,Desconocido,2649,1344,Princeton,NJ,40.3663,-74.6688,RentDigs.com,1003
housing/rent/apartment,2.0,3.0,Yes,Desconocido,2472,1344,Princeton,NJ,40.3663,-74.6688,RentDigs.com,1004
housing/rent/apartment,2.5,2.0,Thumbnail,Desconocido,2095,1344,Edmonds,WA,47.8304,-122.3456,RentLingo,141
housing/rent/apartment,1.0,3.0,Thumbnail,Desconocido,1935,1344,Raleigh,NC,36.0249,-78.4646,RentDigs.com,634
housing/rent/apartment,2.0,2.0,Yes,Desconocido,1572,1344,Raleigh,NC,35.7751,-78.6391,RentDigs.com,974
housing/rent/apartment,2.0,3.0,Thumbnail,"Cats,Dogs",1299,1344,Mooresville,NC,35.5795,-80.8153,RentLingo,146
housing/rent/apartment,3.0,3.0,Thumbnail,"Cats,Dogs",1249,1344,Columbia,SC,34.0505,-81.0098,RentLingo,142
housing/rent/apartment,2.0,3.0,Thumbnail,"Cats,Dogs",900,1344,Shreveport,LA,32.4645,-93.7879,RentLingo,135
housing/rent/apartment,2.5,2.0,Thumbnail,Dogs,2740,1345,Denver,CO,39.736,-104.9819,RentLingo,140
housing/rent/apartment,2.0,2.0,Yes,Desconocido,1973,1345,Euless,TX,32.8524,-97.0886,RentDigs.com,921
housing/rent/apartment,1.5,2.0,Thumbnail,"Cats,Dogs",1695,1345,Hampshire,IL,42.1165,-88.5022,RentLingo,140
housing/rent/apartment,2.0,3.0,Thumbnail,"Cats,Dogs",1399,1345,Mesquite,TX,32.7835,-96.6121,RentLingo,290
housing/rent/apartment,2.0,3.0,Yes,"Cats,Dogs",1390,1345,Lithonia,GA,33.6795,-84.1596,RentDigs.com,737
housing/rent/apartment,2.0,3.0,Thumbnail,"Cats,Dogs",1258,1346,Raleigh,NC,35.7181,-78.7326,RentDigs.com,900
housing/rent/apartment,2.0,3.0,Thumbnail,"Cats,Dogs",1375,1347,Jacksonville,FL,30.2989,-81.6324,RentLingo,149
housing/rent/apartment,2.0,3.0,Thumbnail,Desconocido,1250,1348,Calera,AL,33.155,-86.7175,RentLingo,140
housing/rent/apartment,2.0,3.0,Thumbnail,"Cats,Dogs",1275,1349,Humble,TX,30.0021,-95.2555,RentLingo,138
housing/rent/apartment,2.0,2.0,Thumbnail,"Cats,Dogs",2805,1350,Sherman Oaks,CA,34.1542,-118.4447,RentLingo,297
housing/rent/apartment,2.0,2.0,Thumbnail,Desconocido,2395,1350,Reading,MA,42.5272,-71.1094,RentLingo,147
